Zip_Code,total_num,total_green,total_crosswalk,total_not_single_family_house,total_single_lane,total_triple_lane,total_visible_wires,total_sidewalk,total_dilapidated_building,prop_green,prop_crosswalk,prop_not_single_family_home,prop_single_lane,prop_triple_lane,prop_visible_wire,prop_sidewalk,prop_dilapidated_building
95928,13462,12636,314,3441,9321,0,5982,5209,2847,0.938642104,0.023324915,0.255608379,0.692393404,0,0.444361908,0.386941019,0.211484178
95930,124,122,7,22,80,0,21,8,15,0.983870968,0.056451613,0.177419355,0.64516129,0,0.169354839,0.064516129,0.120967742
95932,5844,4981,207,2421,3413,0,3090,2012,1293,0.852327173,0.035420945,0.414271047,0.584017796,0,0.528747433,0.344284736,0.221252567
95934,474,422,3,187,215,0,145,23,251,0.890295359,0.006329114,0.394514768,0.453586498,0,0.305907173,0.048523207,0.529535865
95935,760,760,1,43,633,0,160,7,36,1,0.001315789,0.056578947,0.832894737,0,0.210526316,0.009210526,0.047368421
95936,174,173,0,49,116,0,30,29,35,0.994252874,0,0.281609195,0.666666667,0,0.172413793,0.166666667,0.201149425
95937,2342,1631,13,1510,1456,0,1324,160,345,0.696413322,0.005550811,0.644748079,0.621690863,0,0.565328779,0.068317677,0.147309991
95938,3686,3254,23,1226,2389,0,2072,524,493,0.882799783,0.006239826,0.332609875,0.648128052,0,0.562126967,0.142159523,0.133749322
95939,1764,1547,3,936,1307,0,542,36,303,0.876984127,0.00170068,0.530612245,0.740929705,0,0.307256236,0.020408163,0.171768707
95941,560,560,5,15,387,0,58,23,41,1,0.008928571,0.026785714,0.691071429,0,0.103571429,0.041071429,0.073214286
95942,232,228,6,46,67,0,39,16,89,0.982758621,0.025862069,0.198275862,0.288793103,0,0.168103448,0.068965517,0.38362069
95943,5278,4121,11,2140,3510,0,2716,367,644,0.780788177,0.002084123,0.405456612,0.665024631,0,0.514588859,0.069533914,0.122015915
95945,11358,11193,169,1728,8290,0,2797,2060,1924,0.985472795,0.01487938,0.152139461,0.729882021,0,0.246258144,0.181369959,0.16939602
95946,2496,2484,6,340,1645,0,643,124,412,0.995192308,0.002403846,0.136217949,0.659054487,0,0.257612179,0.049679487,0.165064103
95947,1586,1513,20,699,837,0,413,86,577,0.953972257,0.01261034,0.4407314,0.527742749,0,0.260403531,0.054224464,0.363808323
95948,7021,6541,289,1969,5048,0,4031,1879,1408,0.93163367,0.041162228,0.280444381,0.718985899,0,0.574134739,0.267625694,0.200541233
95949,12527,12488,110,1527,9291,0,3011,724,1958,0.996886725,0.008781033,0.121896703,0.741677976,0,0.240360821,0.057795162,0.156302387
95950,948,710,1,459,500,0,474,72,255,0.748945148,0.001054852,0.484177215,0.52742616,0,0.5,0.075949367,0.268987342
95951,1034,929,35,348,734,0,451,298,272,0.898452611,0.03384913,0.33655706,0.709864603,0,0.436170213,0.288201161,0.263056093
95953,8340,7191,149,3708,5217,0,5145,1473,1703,0.862230216,0.017865707,0.444604317,0.625539568,0,0.616906475,0.176618705,0.204196643
95954,1782,1780,45,264,927,0,246,145,385,0.998877666,0.025252525,0.148148148,0.52020202,0,0.138047138,0.081369248,0.216049383
95955,2342,1491,13,1278,1398,0,1556,211,477,0.636635354,0.005550811,0.545687447,0.596925705,0,0.664389411,0.090093937,0.203672075
95956,290,286,7,83,204,0,63,34,162,0.986206897,0.024137931,0.286206897,0.703448276,0,0.217241379,0.117241379,0.55862069
95957,3340,2362,10,1915,1592,0,1970,218,761,0.707185629,0.002994012,0.573353293,0.476646707,0,0.589820359,0.065269461,0.227844311
95959,13063,13022,71,1322,9641,0,1983,1026,1390,0.996861364,0.005435199,0.101201868,0.738038735,0,0.151802802,0.078542448,0.10640741
95960,1101,1098,3,40,832,0,274,43,79,0.997275204,0.002724796,0.036330609,0.755676658,0,0.248864668,0.039055404,0.071752952
95961,7493,5399,187,1944,5353,0,4912,2910,2298,0.72053917,0.024956626,0.259442146,0.714400107,0,0.655545175,0.388362472,0.30668624
95962,1178,1176,4,87,884,0,379,11,106,0.998302207,0.003395586,0.07385399,0.750424448,0,0.321731749,0.009337861,0.089983022
95963,23330,16993,280,12206,16089,0,14623,2621,4923,0.728375482,0.012001715,0.523189027,0.68962709,0,0.626789541,0.112344621,0.211015859
95965,13974,11337,243,6086,7641,0,8754,2176,2849,0.8112924,0.017389438,0.435523114,0.546801202,0,0.62644912,0.155717762,0.203878632
95966,16294,15768,250,2287,10924,0,8202,2882,2695,0.967718178,0.015343071,0.140358414,0.670430833,0,0.503375476,0.176874923,0.165398306
95968,788,772,20,89,644,0,475,122,116,0.979695431,0.025380711,0.112944162,0.817258883,0,0.602791878,0.154822335,0.147208122
95969,8476,8368,228,1070,6210,0,2257,1667,1575,0.987258141,0.026899481,0.126238792,0.732656914,0,0.266281265,0.196672959,0.185818782
95970,1658,1347,9,739,1153,0,911,209,272,0.812424608,0.005428227,0.445717732,0.695416164,0,0.549457177,0.126055489,0.164053076
95971,3462,3275,106,839,2102,0,1311,693,818,0.94598498,0.03061814,0.242345465,0.607163489,0,0.378682842,0.20017331,0.236279607
95973,12916,10033,202,4613,8587,0,7287,3663,3918,0.776788479,0.015639517,0.357153918,0.664834314,0,0.564183958,0.283601734,0.303344689
95974,124,67,0,84,58,0,57,2,30,0.540322581,0,0.677419355,0.467741935,0,0.459677419,0.016129032,0.241935484
95975,880,879,2,51,660,0,245,33,118,0.998863636,0.002272727,0.057954545,0.75,0,0.278409091,0.0375,0.134090909
95977,1385,1366,3,244,1012,0,465,62,197,0.986281588,0.002166065,0.176173285,0.730685921,0,0.335740072,0.044765343,0.142238267
95979,1408,1253,1,628,1122,0,472,39,150,0.889914773,0.000710227,0.446022727,0.796875,0,0.335227273,0.027698864,0.106534091
95981,428,426,8,54,279,0,59,29,98,0.995327103,0.018691589,0.126168224,0.651869159,0,0.137850467,0.067757009,0.228971963
95982,2490,1933,35,1149,1624,0,1603,493,677,0.776305221,0.014056225,0.461445783,0.652208835,0,0.6437751,0.197991968,0.27188755
95983,1342,1226,30,498,711,0,335,88,567,0.913561848,0.022354694,0.371087928,0.529806259,0,0.249627422,0.06557377,0.422503726
95984,1276,1270,5,252,541,0,97,34,211,0.995297806,0.003918495,0.197492163,0.423981191,0,0.076018809,0.026645768,0.165360502
95986,8,3,0,7,3,0,1,1,6,0.375,0,0.875,0.375,0,0.125,0.125,0.75
95987,5106,3509,28,2963,3072,0,3120,767,896,0.687230709,0.005483745,0.580297689,0.601645123,0,0.611045828,0.150215433,0.175479828
95988,10410,6903,310,5455,6829,0,5874,1675,2146,0.663112392,0.029779059,0.52401537,0.656003842,0,0.56426513,0.160902978,0.206147935
95991,10854,9186,631,3878,7090,0,7143,5781,4158,0.846323936,0.05813525,0.357287636,0.653215404,0,0.658098397,0.532614704,0.383084577
95993,14678,12190,467,5528,8998,0,9448,5495,4502,0.830494618,0.031816324,0.376618068,0.613026298,0,0.643684426,0.374369805,0.306717536
96001,15930,14844,658,3804,10719,0,7756,5257,5748,0.931826742,0.041305712,0.238794727,0.672881356,0,0.4868801,0.330006277,0.360828625
96002,10570,9835,706,2321,7243,0,5645,3633,3890,0.930463576,0.06679281,0.219583728,0.685241249,0,0.534058657,0.343708609,0.368022706
96003,18232,17066,516,4016,11981,0,8397,4147,5587,0.936046512,0.028301887,0.220272049,0.65714129,0,0.460563844,0.227457218,0.306439228
96006,1484,878,25,1040,884,0,774,79,290,0.591644205,0.016846361,0.700808625,0.595687332,0,0.521563342,0.053234501,0.19541779
96007,13054,11824,243,3440,9295,0,6662,1919,3438,0.905776007,0.018614984,0.26352076,0.712042286,0,0.510341658,0.14700475,0.26336755
96008,2942,2848,15,678,1746,0,675,73,572,0.968048946,0.005098572,0.230455472,0.593473827,0,0.229435758,0.024813052,0.194425561
96009,1426,616,4,1164,717,0,636,22,185,0.43197756,0.002805049,0.816269285,0.502805049,0,0.446002805,0.01542777,0.12973352
96010,160,160,2,28,38,0,10,9,12,1,0.0125,0.175,0.2375,0,0.0625,0.05625,0.075
96011,140,140,1,7,123,0,24,1,6,1,0.007142857,0.05,0.878571429,0,0.171428571,0.007142857,0.042857143
96013,2196,2048,140,663,1440,0,759,452,849,0.932604736,0.063752277,0.301912568,0.655737705,0,0.345628415,0.20582878,0.386612022
96014,1226,1129,0,563,682,0,198,24,160,0.920880914,0,0.459216966,0.556280587,0,0.161500816,0.019575856,0.13050571
96015,462,290,1,352,221,0,306,9,81,0.627705628,0.002164502,0.761904762,0.478354978,0,0.662337662,0.019480519,0.175324675
96016,410,393,0,109,308,0,171,13,31,0.958536585,0,0.265853659,0.751219512,0,0.417073171,0.031707317,0.075609756
96017,246,195,4,115,68,0,32,16,93,0.792682927,0.016260163,0.467479675,0.276422764,0,0.130081301,0.06504065,0.37804878
96019,4156,3963,166,666,3179,0,2081,965,1397,0.953561116,0.039942252,0.160250241,0.764918191,0,0.500721848,0.232194418,0.33614052
96020,1384,1283,30,371,1063,0,466,190,235,0.927023121,0.021676301,0.268063584,0.768063584,0,0.336705202,0.137283237,0.169797688
96021,18954,15057,261,7291,14683,0,10890,1511,3905,0.794396961,0.01377018,0.384668144,0.774664978,0,0.574548908,0.07971932,0.206025113
96022,13948,12996,87,3416,10972,0,5502,785,3526,0.931746487,0.006237453,0.244909664,0.786636077,0,0.394465156,0.05628047,0.2527961
96023,2466,1852,14,1276,1876,0,825,122,457,0.751013788,0.00567721,0.517437145,0.760746148,0,0.334549878,0.04947283,0.185320357
96024,1868,1866,2,286,1421,0,169,39,157,0.998929336,0.001070664,0.153104925,0.760706638,0,0.090471092,0.020877944,0.084047109
96025,952,909,21,261,737,0,246,296,121,0.954831933,0.022058824,0.274159664,0.774159664,0,0.258403361,0.31092437,0.12710084
96027,4266,3725,5,1268,3445,0,1285,235,636,0.87318331,0.001172058,0.297233943,0.807548054,0,0.30121894,0.055086732,0.149085795
96028,1672,1127,44,1032,791,0,860,84,664,0.674043062,0.026315789,0.61722488,0.473086124,0,0.514354067,0.050239234,0.397129187
96029,726,576,1,300,435,0,321,13,197,0.79338843,0.00137741,0.41322314,0.599173554,0,0.44214876,0.017906336,0.271349862
96031,1242,1242,1,52,1074,0,26,12,175,1,0.000805153,0.041867955,0.8647343,0,0.020933977,0.009661836,0.140901771
96032,3528,3152,3,1397,2743,0,1033,158,649,0.893424036,0.00085034,0.395975057,0.777494331,0,0.292800454,0.04478458,0.183956916
96033,1064,1059,0,174,817,0,153,18,59,0.995300752,0,0.163533835,0.767857143,0,0.143796992,0.016917293,0.055451128
96034,2422,1879,3,1071,1404,0,824,22,290,0.77580512,0.001238646,0.442196532,0.57968621,0,0.340214699,0.009083402,0.119735756
96035,4626,3489,19,1959,3496,0,3097,289,1130,0.754215305,0.00410722,0.423476005,0.755728491,0,0.66947687,0.062472979,0.244271509
96037,454,403,0,237,364,0,158,8,50,0.887665198,0,0.522026432,0.801762115,0,0.348017621,0.017621145,0.110132159
96038,1194,815,8,576,792,0,662,73,189,0.682579564,0.006700168,0.48241206,0.663316583,0,0.554438861,0.061139028,0.158291457
96039,1840,1831,11,258,848,0,143,46,202,0.995108696,0.005978261,0.140217391,0.460869565,0,0.077717391,0.025,0.109782609
96040,670,637,4,189,439,0,140,38,313,0.950746269,0.005970149,0.282089552,0.655223881,0,0.208955224,0.056716418,0.467164179
96041,2090,2032,1,420,1655,0,501,43,161,0.972248804,0.000478469,0.200956938,0.791866029,0,0.239712919,0.020574163,0.077033493
96044,4408,4152,9,1790,3521,0,1552,247,745,0.941923775,0.002041742,0.406079855,0.798774955,0,0.352087114,0.056034483,0.169010889
96047,1418,1402,9,246,964,0,268,36,183,0.988716502,0.006346968,0.17348378,0.679830748,0,0.18899859,0.02538787,0.129055007
96048,1262,1261,0,191,976,0,127,31,99,0.999207607,0,0.151347068,0.773375594,0,0.100633914,0.024564184,0.07844691
96050,2366,2364,0,393,1376,0,240,40,379,0.999154691,0,0.166103128,0.581572274,0,0.101437025,0.016906171,0.160185968
96051,1096,1074,2,201,572,0,80,31,242,0.979927007,0.001824818,0.183394161,0.52189781,0,0.072992701,0.028284672,0.22080292
96052,1770,1751,4,243,1188,0,303,71,186,0.989265537,0.002259887,0.137288136,0.671186441,0,0.171186441,0.040112994,0.105084746
96054,1334,922,0,869,917,0,440,4,88,0.691154423,0,0.651424288,0.687406297,0,0.329835082,0.002998501,0.065967016
96055,3994,3323,29,1617,3098,0,2320,394,1070,0.831997997,0.007260891,0.404857286,0.775663495,0,0.580871307,0.098647972,0.267901853
96056,1334,1004,25,777,680,0,600,104,578,0.752623688,0.01874063,0.582458771,0.509745127,0,0.449775112,0.077961019,0.433283358
96057,1282,1160,17,245,947,0,467,211,380,0.904836193,0.01326053,0.191107644,0.738689548,0,0.364274571,0.164586583,0.296411856
96058,4828,3518,4,2337,2639,0,1931,95,811,0.728666114,0.0008285,0.484051367,0.546603148,0,0.399958575,0.019676885,0.167978459
96059,1326,1280,2,330,1052,0,281,14,77,0.965309201,0.001508296,0.248868778,0.793363499,0,0.211915535,0.010558069,0.058069382
96061,408,408,9,162,261,0,42,40,136,1,0.022058824,0.397058824,0.639705882,0,0.102941176,0.098039216,0.333333333
96062,1660,1481,9,628,1232,0,586,21,290,0.892168675,0.005421687,0.378313253,0.742168675,0,0.353012048,0.012650602,0.174698795
96063,124,124,1,66,64,0,35,5,24,1,0.008064516,0.532258065,0.516129032,0,0.282258065,0.040322581,0.193548387
96064,17518,14359,38,6676,11520,0,8259,685,2374,0.819671195,0.002169197,0.381093732,0.657609316,0,0.471457929,0.039102637,0.135517753
96065,822,818,1,166,472,0,96,10,52,0.99513382,0.001216545,0.201946472,0.574209246,0,0.116788321,0.01216545,0.063260341
96067,4780,4559,48,814,3568,0,1322,905,841,0.95376569,0.010041841,0.170292887,0.746443515,0,0.276569038,0.189330544,0.175941423
96068,132,54,2,93,71,0,86,3,20,0.409090909,0.015151515,0.704545455,0.537878788,0,0.651515152,0.022727273,0.151515152
96069,2642,2635,24,394,1933,0,373,39,294,0.997350492,0.009084027,0.149129447,0.731642695,0,0.141180924,0.014761544,0.111279334
96071,272,263,1,73,184,0,84,9,24,0.966911765,0.003676471,0.268382353,0.676470588,0,0.308823529,0.033088235,0.088235294
96073,3586,3490,41,817,2844,0,1421,221,1090,0.973229225,0.011433352,0.227830452,0.793084216,0,0.396263246,0.061628555,0.303959844
96074,588,378,0,281,479,0,284,16,166,0.642857143,0,0.477891156,0.81462585,0,0.482993197,0.027210884,0.282312925
96075,1218,1161,3,340,905,0,229,5,98,0.95320197,0.002463054,0.279146141,0.743021346,0,0.188013136,0.00410509,0.08045977
96076,784,784,1,99,622,0,136,13,79,1,0.00127551,0.12627551,0.793367347,0,0.173469388,0.016581633,0.100765306
96080,23200,19486,448,8444,17142,0,11174,3158,6039,0.839913793,0.019310345,0.363965517,0.73887931,0,0.481637931,0.13612069,0.260301724
96084,820,812,10,225,459,0,199,23,171,0.990243902,0.012195122,0.274390244,0.559756098,0,0.242682927,0.02804878,0.208536585
96085,634,626,0,94,587,0,28,5,150,0.987381703,0,0.148264984,0.925867508,0,0.044164038,0.007886435,0.23659306
96086,1068,1067,2,81,702,0,81,18,135,0.99906367,0.001872659,0.075842697,0.657303371,0,0.075842697,0.016853933,0.126404494
96087,574,573,5,58,433,0,100,16,99,0.99825784,0.008710801,0.101045296,0.754355401,0,0.174216028,0.027874564,0.172473868
96088,7722,7700,32,1139,5660,0,1046,325,792,0.997150997,0.004144004,0.147500648,0.732970733,0,0.135457135,0.042087542,0.102564103
96090,312,305,12,40,255,0,176,54,144,0.977564103,0.038461538,0.128205128,0.817307692,0,0.564102564,0.173076923,0.461538462
96091,866,862,1,90,760,0,72,47,82,0.995381062,0.001154734,0.103926097,0.877598152,0,0.083140878,0.054272517,0.094688222
96092,1068,768,1,453,844,0,554,52,288,0.719101124,0.00093633,0.424157303,0.790262172,0,0.518726592,0.048689139,0.269662921
96093,2308,2268,56,392,1802,0,743,280,369,0.982668977,0.024263432,0.169844021,0.780762565,0,0.321923744,0.121317158,0.159878683
96094,8260,7516,46,2650,5899,0,2291,808,1150,0.909927361,0.005569007,0.320823245,0.714164649,0,0.277360775,0.097820823,0.139225182
96096,1682,1667,2,303,1357,0,148,12,50,0.991082045,0.001189061,0.180142687,0.806777646,0,0.087990488,0.007134364,0.029726516
96097,6782,5963,133,2372,4279,0,2973,1631,1407,0.879239162,0.019610734,0.349749336,0.630934827,0,0.438366264,0.240489531,0.207460926
96101,6412,3980,109,3854,4596,0,3545,514,1654,0.620711167,0.016999376,0.601060512,0.716781036,0,0.552869619,0.080162196,0.257953837
96103,472,471,2,96,289,0,64,16,45,0.997881356,0.004237288,0.203389831,0.612288136,0,0.13559322,0.033898305,0.095338983
96104,1082,665,21,727,553,0,449,40,120,0.614602588,0.019408503,0.671903882,0.511090573,0,0.414972274,0.036968577,0.11090573
96105,338,264,4,192,167,0,143,5,50,0.781065089,0.01183432,0.568047337,0.49408284,0,0.423076923,0.014792899,0.147928994
96106,116,111,0,50,16,0,29,0,24,0.956896552,0,0.431034483,0.137931034,0,0.25,0,0.206896552
96107,590,577,7,309,98,0,264,96,40,0.977966102,0.011864407,0.523728814,0.166101695,0,0.447457627,0.162711864,0.06779661
96108,932,576,1,623,631,0,353,1,114,0.618025751,0.001072961,0.668454936,0.677038627,0,0.378755365,0.001072961,0.122317597
96109,1116,881,2,753,600,0,424,24,176,0.789426523,0.001792115,0.674731183,0.537634409,0,0.379928315,0.021505376,0.157706093
96110,1252,1026,1,538,770,0,411,6,19,0.819488818,0.000798722,0.42971246,0.615015974,0,0.32827476,0.004792332,0.015175719
96111,34,34,0,10,32,0,17,6,2,1,0,0.294117647,0.941176471,0,0.5,0.176470588,0.058823529
96112,648,600,0,247,510,0,122,5,41,0.925925926,0,0.38117284,0.787037037,0,0.188271605,0.007716049,0.063271605
96113,244,197,0,164,143,0,127,3,11,0.807377049,0,0.672131148,0.586065574,0,0.520491803,0.012295082,0.045081967
96114,2918,2232,8,1619,1886,0,1393,81,351,0.764907471,0.002741604,0.554832077,0.646333105,0,0.477381768,0.027758739,0.120287868
96115,1172,718,0,818,572,0,336,0,88,0.612627986,0,0.697952218,0.488054608,0,0.28668942,0,0.075085324
96116,660,527,5,422,337,0,192,48,445,0.798484848,0.007575758,0.639393939,0.510606061,0,0.290909091,0.072727273,0.674242424
96117,638,411,2,504,302,0,244,7,104,0.644200627,0.003134796,0.789968652,0.473354232,0,0.382445141,0.010971787,0.163009404
96118,586,327,5,353,423,0,365,145,325,0.558020478,0.008532423,0.602389078,0.721843003,0,0.622866894,0.247440273,0.554607509
96119,18,9,1,16,8,0,15,2,9,0.5,0.055555556,0.888888889,0.444444444,0,0.833333333,0.111111111,0.5
96120,2906,2765,8,1325,1767,0,552,77,491,0.951479697,0.002752925,0.4559532,0.608052306,0,0.189951824,0.026496903,0.168960771
96121,300,210,0,239,77,0,242,17,91,0.7,0,0.796666667,0.256666667,0,0.806666667,0.056666667,0.303333333
96122,2184,1980,41,825,1558,0,636,392,1090,0.906593407,0.018772894,0.377747253,0.713369963,0,0.291208791,0.179487179,0.499084249
96123,160,133,0,92,85,0,34,1,19,0.83125,0,0.575,0.53125,0,0.2125,0.00625,0.11875
96124,416,392,9,143,196,0,121,20,147,0.942307692,0.021634615,0.34375,0.471153846,0,0.290865385,0.048076923,0.353365385
96125,452,450,1,102,234,0,50,27,65,0.995575221,0.002212389,0.225663717,0.517699115,0,0.110619469,0.059734513,0.14380531
96126,318,225,1,157,165,0,187,37,145,0.70754717,0.003144654,0.493710692,0.518867925,0,0.588050314,0.116352201,0.455974843
96128,1220,695,4,775,681,0,892,32,199,0.569672131,0.003278689,0.635245902,0.558196721,0,0.731147541,0.026229508,0.163114754
96129,1038,800,3,619,549,0,361,1,229,0.770712909,0.002890173,0.596339114,0.528901734,0,0.3477842,0.000963391,0.22061657
96130,8110,6203,195,3741,5322,0,4160,1661,1777,0.7648582,0.02404439,0.461282367,0.65622688,0,0.512946979,0.204808878,0.219112207
96132,260,183,0,201,151,0,79,0,44,0.703846154,0,0.773076923,0.580769231,0,0.303846154,0,0.169230769
96133,126,114,0,61,39,0,74,10,4,0.904761905,0,0.484126984,0.30952381,0,0.587301587,0.079365079,0.031746032
96134,8118,5567,50,3640,4848,0,4345,345,1003,0.685760039,0.006159153,0.448386302,0.597191426,0,0.535230352,0.042498152,0.123552599
96135,332,212,1,210,166,0,159,4,63,0.638554217,0.003012048,0.63253012,0.5,0,0.478915663,0.012048193,0.189759036
96136,536,412,0,349,352,0,178,0,53,0.768656716,0,0.651119403,0.656716418,0,0.332089552,0,0.098880597
96137,2844,2759,58,644,1955,0,868,498,775,0.970112518,0.020393812,0.226441632,0.687412096,0,0.305203938,0.175105485,0.272503516
96140,582,578,25,233,450,0,259,148,139,0.993127148,0.042955326,0.400343643,0.773195876,0,0.445017182,0.254295533,0.238831615
96141,462,433,6,252,137,0,198,283,143,0.937229437,0.012987013,0.545454545,0.296536797,0,0.428571429,0.612554113,0.30952381
96142,294,293,1,108,131,0,79,36,53,0.996598639,0.003401361,0.367346939,0.445578231,0,0.268707483,0.12244898,0.180272109
96143,702,684,41,395,479,0,275,241,251,0.974358974,0.058404558,0.562678063,0.682336182,0,0.391737892,0.343304843,0.357549858
96145,1398,1366,28,681,712,0,550,523,447,0.977110157,0.020028612,0.487124464,0.509298999,0,0.39341917,0.374105866,0.319742489
96146,986,956,5,408,660,0,358,251,370,0.969574037,0.005070994,0.413793103,0.669371197,0,0.363083164,0.254563895,0.37525355
